customer_key,name,gender,city,state,zip_code,country,continent,birthday
397698,Kenneth Simpson,Male,Hope,British Columbia,V0X 1L0,Canada,North America,2000-05-09
397885,Olga Nestor,Female,Guelph,Ontario,N1H 2W8,Canada,North America,1955-08-20
397988,Ryan Arnold,Male,Toronto,Ontario,M5H 1P6,Canada,North America,1998-05-21
398049,Richard Charley,Male,Chilliwack,British Columbia,V2P 2S6,Canada,North America,1962-04-30
398056,Daniel Runyon,Male,Ottawa,Ontario,K1P 5M7,Canada,North America,1958-04-30
398085,Jacob Mosley,Male,Toronto,Ontario,M8V 3B6,Canada,North America,1990-04-22
398100,Daniel Bray,Male,Montreal,Quebec,H2K 4J5,Canada,North America,1944-02-24
398156,Andrew Lott,Male,Burlington,Ontario,L7P 2S9,Canada,North America,1963-01-10
398196,Barbara List,Female,Gibbons,Alberta,T0A 1N0,Canada,North America,1974-10-13
398311,Shirley Moore,Female,Chilliwack,British Columbia,V2P 2M1,Canada,North America,1941-04-12
398523,Raymond Miller,Male,St Clements,Ontario,N0B 2M0,Canada,North America,1969-07-09
398577,Michael Cohen,Male,Montreal,Quebec,H2K 4J5,Canada,North America,1973-02-21
398671,Isaac Carroll,Male,Vancouver,British Columbia,V6B 3K9,Canada,North America,1952-10-13
398708,Deborah Painter,Female,Quebec,Quebec,G1R 1B8,Canada,North America,1997-04-07
398751,Jorge Morgan,Male,Montreal,Quebec,H3B 2M3,Canada,North America,1997-04-08
398841,Charles Cody,Male,Victoria,British Columbia,V8W 2H9,Canada,North America,1990-07-15
399053,Gloria Daley,Female,Montreal,Quebec,H3C 5K4,Canada,North America,2000-03-05
399145,Lucas Jones,Male,Toronto,Ontario,M5H 1P6,Canada,North America,1990-12-02
399253,Betty Harrell,Female,Trois Rivieres,Quebec,G9A 5S8,Canada,North America,1987-08-04
399805,Laura Carothers,Female,Barons,Alberta,T0L 0G0,Canada,North America,1989-08-27
399877,Micah Skaggs,Male,Ottawa,Ontario,K1Z 7B5,Canada,North America,1952-01-30
400009,Sven Mahler,Male,Fürstenberg,Brandenburg,16794,Germany,Europe,1974-04-09
400031,Marie Werfel,Female,Mannweiler-Cölln,Rheinland-Pfalz,67822,Germany,Europe,1992-02-11
400062,Eric Drechsler,Male,Lichtenfels,Freistaat Bayern,96206,Germany,Europe,1963-12-19
400068,Lisa Bachmeier,Female,Ingelfingen,Baden-Württemberg,74653,Germany,Europe,1997-10-10
400071,Jonas Schmidt,Male,Schweinfurt,Freistaat Bayern,97409,Germany,Europe,1990-09-04
400379,Lea Richter,Female,Hausham,Freistaat Bayern,83732,Germany,Europe,1994-04-18
400656,Barbara Pfeiffer,Female,Düsseldorf Hafen,Nordrhein-Westfalen,40221,Germany,Europe,1975-06-15
400848,Simone Loewe,Female,Berghausen,Rheinland-Pfalz,56368,Germany,Europe,1969-07-28
400856,Gabriele Schmidt,Female,Warngau,Freistaat Bayern,83627,Germany,Europe,1996-11-06
401026,Peter Wirth,Male,Düsseldorf Oberbilk,Nordrhein-Westfalen,40227,Germany,Europe,1976-05-04
401123,Thorsten Trommler,Male,Waldgrehweiler,Rheinland-Pfalz,67822,Germany,Europe,1976-09-24
401221,Uwe Wexler,Male,Oberthulba,Freistaat Bayern,97721,Germany,Europe,1971-08-21
401266,Stephan Probst,Male,Schutz,Rheinland-Pfalz,54570,Germany,Europe,1956-11-09
401301,Sophie Abt,Female,Lengenbostel,Niedersachsen,27419,Germany,Europe,1960-06-14
401389,Dennis Nagel,Male,Wietmarschen,Niedersachsen,49835,Germany,Europe,1959-09-05
401492,Max Weissmuller,Male,Mastershausen,Rheinland-Pfalz,56869,Germany,Europe,1975-01-17
401785,Katrin Eiffel,Female,Niederstotzingen,Baden-Württemberg,89168,Germany,Europe,1994-05-14
401904,Florian Gruenewald,Male,Coswig,Sachsen-Anhalt,6863,Germany,Europe,1949-10-25
402065,Jessika Konig,Female,Kaufbeuren,Freistaat Bayern,87584,Germany,Europe,1950-07-09
402306,Uta Winkel,Female,Sanitz,Mecklenburg-Vorpommern,18187,Germany,Europe,1938-08-20
402355,Jens Schultheiss,Male,Oberstedem,Rheinland-Pfalz,54634,Germany,Europe,1966-05-03
402375,Katrin Bar,Female,Esslingen Mettingen,Baden-Württemberg,73733,Germany,Europe,1951-10-16
402420,Johanna Gloeckner,Female,Bamberg,Freistaat Bayern,96019,Germany,Europe,1952-02-29
402514,Martin Zweig,Male,Lipporn,Rheinland-Pfalz,56357,Germany,Europe,1986-11-11
402727,Marcel Hoch,Male,Oelsnitz,Freistaat Sachsen,8602,Germany,Europe,1993-02-07
402983,Laura Nacht,Female,Nonnenhorn,Freistaat Bayern,88149,Germany,Europe,1957-07-26
402995,Martina Fenstermacher,Female,Hemsbach,Baden-Württemberg,69502,Germany,Europe,1979-07-10
403041,Silke Waechter,Female,Reipeldingen,Rheinland-Pfalz,54689,Germany,Europe,1939-07-09
403313,Ralf Kruger,Male,Hartenstein,Freistaat Sachsen,8118,Germany,Europe,1942-06-29
403323,Monika Saenger,Female,Georgenthal,Freistaat Thüringen,99886,Germany,Europe,1989-06-21
403332,Yvonne Achen,Female,Neuendettelsau,Freistaat Bayern,91561,Germany,Europe,1973-12-11
403534,Mario Trommler,Male,Wolfsheim,Rheinland-Pfalz,55578,Germany,Europe,1949-09-08
403540,Gabriele Reinhard,Female,Wallerfangen,Freistaat Thüringen,66794,Germany,Europe,1980-04-27
403702,Michael Sanger,Male,Wolfenbüttel,Niedersachsen,38300,Germany,Europe,1986-05-03
403740,Philipp Moeller,Male,Düsseldorf Karlstadt,Nordrhein-Westfalen,40213,Germany,Europe,1976-04-26
403860,Christian Oster,Male,Berlin Wittenau,Berlin,13435,Germany,Europe,1991-09-22
403915,Stefan Loewe,Male,Burgthann,Freistaat Bayern,90559,Germany,Europe,1967-08-10
404002,Barbara Kluge,Female,Waldaschaff,Freistaat Bayern,63857,Germany,Europe,1942-10-02
404256,Lisa Peters,Female,Planegg,Freistaat Bayern,82142,Germany,Europe,1942-09-24
404266,Marcel Herz,Male,Reutlingen Betzenried,Baden-Württemberg,72766,Germany,Europe,1966-08-26
404359,Sarah Scherer,Female,Taunusstein,Hessen,65232,Germany,Europe,1993-08-31
404431,Juliane Fiedler,Female,Berlin Zehlendorf,Berlin,14165,Germany,Europe,1936-07-10
404576,Wolfgang Mehler,Male,Wiesenttal,Freistaat Bayern,91345,Germany,Europe,1967-12-03
404819,Kevin Scherer,Male,Kronach,Freistaat Bayern,96313,Germany,Europe,1941-10-16
404860,Frank Möller,Male,Bischofsheim,Freistaat Bayern,97653,Germany,Europe,1974-10-18
404911,Tanja Bieber,Female,Walldorf,Baden-Württemberg,69190,Germany,Europe,1996-04-21
405017,Julia Achen,Female,Welver,Nordrhein-Westfalen,59514,Germany,Europe,1949-09-08
405032,Daniel Propst,Male,Thale,Sachsen-Anhalt,6498,Germany,Europe,1993-02-21
405195,Jürgen Walter,Male,Merzig,Freistaat Thüringen,66653,Germany,Europe,1995-04-09
405253,Sophia Duerr,Female,Schmalkalden,Freistaat Thüringen,98563,Germany,Europe,1993-03-06
405365,Daniel Eberhardt,Male,Zernien,Niedersachsen,29499,Germany,Europe,1980-09-06
405689,Sophia Krause,Female,Neunkirchen Münchwies,Saarland,66540,Germany,Europe,1969-05-24
405745,Tim Dresner,Male,Obernzenn,Freistaat Bayern,91619,Germany,Europe,1947-05-14
405905,Monika Kuester,Female,Düsseldorf Lohausen,Nordrhein-Westfalen,40489,Germany,Europe,1989-10-05
406079,Dennis Abend,Male,Kobern-Gondorf,Rheinland-Pfalz,56330,Germany,Europe,1956-07-08
406121,Mario Abendroth,Male,Lindenberg,Freistaat Bayern,88151,Germany,Europe,1996-01-24
406124,Swen Schulz,Male,Duisburg,Nordrhein-Westfalen,47058,Germany,Europe,2001-07-24
406676,Klaus Zweig,Male,Schapen,Niedersachsen,48480,Germany,Europe,1978-08-29
406901,Tom Nacht,Male,Altbach,Baden-Württemberg,73776,Germany,Europe,1981-06-21
407021,Nicole Hertzog,Female,Eppelborn,Freistaat Thüringen,66567,Germany,Europe,1991-09-16
407047,Daniela Gerber,Female,Dormitz,Freistaat Bayern,91077,Germany,Europe,1935-06-25
407150,Matthias Schweizer,Male,Leiningen,Rheinland-Pfalz,56291,Germany,Europe,2000-11-05
407295,Sophia Pfeffer,Female,Bosbüll,Schleswig-Holstein,25899,Germany,Europe,1989-05-13
407478,Monika Sanger,Female,List,Schleswig-Holstein,25990,Germany,Europe,1955-03-04
407928,Thomas Schröder,Male,Dresden,Freistaat Sachsen,1002,Germany,Europe,1955-10-08
408295,Niklas Krause,Male,Hillesheim,Rheinland-Pfalz,54576,Germany,Europe,1964-01-14
408328,David Fiedler,Male,Aschau,Freistaat Bayern,83225,Germany,Europe,1957-02-11
408433,Sabine Möller,Female,Keidelheim,Rheinland-Pfalz,55471,Germany,Europe,1988-08-27
408515,Leah Konig,Female,Lohheide,Niedersachsen,29303,Germany,Europe,1985-06-02
408519,Ute Theissen,Female,Eiterfeld,Hessen,36132,Germany,Europe,1958-12-22
408757,Dieter Abendroth,Male,Kükels,Schleswig-Holstein,23829,Germany,Europe,1936-04-12
409154,Sven Pabst,Male,Neuenmarkt,Freistaat Bayern,95337,Germany,Europe,1939-08-21
409173,Ines Faust,Female,Scharnebeck,Niedersachsen,21379,Germany,Europe,1958-08-30
409270,Ute Faust,Female,Gammertingen,Baden-Württemberg,72501,Germany,Europe,1956-08-17
409577,Dieter Schaefer,Male,Bremen Kattenturm,Freie Hansestadt Bremen,28279,Germany,Europe,1949-10-30
409591,Lukas Shuster,Male,Groß Kummerfeld,Schleswig-Holstein,24626,Germany,Europe,1939-10-20
409719,Philipp Wagner,Male,Staffelstein,Freistaat Bayern,96231,Germany,Europe,1935-10-06
409755,Ursula Friedmann,Female,Beuren,Rheinland-Pfalz,56825,Germany,Europe,1986-01-21
410032,Florian Grunwald,Male,Hamburg Harvestehude,Hamburg,20146,Germany,Europe,1951-01-02
410059,Susanne Ziegler,Female,Ovelgönne,Niedersachsen,26939,Germany,Europe,1982-01-17
410114,Yvonne Biermann,Female,Passau,Freistaat Bayern,94032,Germany,Europe,1939-05-01
410205,Petra Gärtner,Female,Roßtal,Freistaat Bayern,90574,Germany,Europe,1995-09-02
410429,Stephan Gaertner,Male,Tornesch,Schleswig-Holstein,25437,Germany,Europe,1989-05-23
410463,Andreas Beich,Male,Braunlage,Niedersachsen,38700,Germany,Europe,1982-12-12
410506,Christine Muench,Female,Ahlen,Nordrhein-Westfalen,59227,Germany,Europe,1987-05-19
410798,Franziska Kuster,Female,Waldenburg,Freistaat Sachsen,8394,Germany,Europe,1996-10-13
410819,Laura Busch,Female,Pielenhofen,Freistaat Bayern,93188,Germany,Europe,1961-10-16
410853,Matthias Abendroth,Male,Waldkraiburg,Freistaat Bayern,84470,Germany,Europe,1988-09-11
410879,Florian Lang,Male,Geisenfeld,Freistaat Bayern,85284,Germany,Europe,1987-05-09
410924,Michael Baier,Male,Henstedt-Ulzburg,Schleswig-Holstein,24549,Germany,Europe,1947-08-18
411312,Marko Eggers,Male,Hamburg Eimsbüttel,Hamburg,20253,Germany,Europe,1998-07-15
411322,Michael Lehmann,Male,Ockfen,Rheinland-Pfalz,54441,Germany,Europe,1936-01-10
411596,Melanie Traugott,Female,Obergröningen,Baden-Württemberg,73569,Germany,Europe,1971-10-12
411768,Tobias Engel,Male,Magdeburg,Sachsen-Anhalt,39001,Germany,Europe,2000-08-27
411778,Anna Schröder,Female,Köln Chorweiler,Nordrhein-Westfalen,50767,Germany,Europe,1949-04-01
411864,Dirk Ebersbach,Male,Kiel,Schleswig-Holstein,24038,Germany,Europe,1983-11-06
412039,Sara Foerster,Female,Osann-Monzel,Rheinland-Pfalz,54518,Germany,Europe,1942-11-20
412041,Kevin Gloeckner,Male,Münstermaifeld,Rheinland-Pfalz,56294,Germany,Europe,1967-07-20
412280,Andrea Zimmer,Female,Berlin Mitte,Berlin,10179,Germany,Europe,1971-01-01
412514,Ralph Schneider,Male,Leverkusen,Nordrhein-Westfalen,51371,Germany,Europe,1997-07-15
412760,Jens Walter,Male,Jerrishoe,Schleswig-Holstein,24963,Germany,Europe,1991-04-17
413117,Torsten Himmel,Male,Fahren,Schleswig-Holstein,24253,Germany,Europe,1968-07-28
413286,Erik Daecher,Male,Hamburg Francop,Hamburg,21129,Germany,Europe,2000-03-27
413289,Antje Hartmann,Female,Hamburg Barmbek-Nord,Hamburg,22307,Germany,Europe,1950-05-24
413347,Simone Fassbinder,Female,Berlin Spandau,Berlin,13581,Germany,Europe,1973-11-02
413393,Dieter Weiß,Male,Kaiserslautern Erfenbach,Rheinland-Pfalz,67659,Germany,Europe,1996-04-21
413461,Anne Gersten,Female,Quedlinburg,Sachsen-Anhalt,6472,Germany,Europe,1965-09-11
413607,Karolin Nacht,Female,St Wendel,Freistaat Thüringen,66596,Germany,Europe,1964-12-28
413655,Kristian Lange,Male,Bargfeld-Stegen,Schleswig-Holstein,23861,Germany,Europe,1968-10-08
413703,Christine Reinhard,Female,Trossingen,Baden-Württemberg,78647,Germany,Europe,1971-05-18
413919,Philipp Schwab,Male,Stadtsteinach,Freistaat Bayern,95343,Germany,Europe,1964-12-27
414070,Jana Berg,Female,Detmold Berlebeck,Nordrhein-Westfalen,32760,Germany,Europe,1970-02-03
414116,Jan Shuster,Male,Dresden,Freistaat Sachsen,1239,Germany,Europe,1946-01-22
414123,Stephan Jung,Male,Aichach,Freistaat Bayern,86545,Germany,Europe,1962-10-19
414166,Sophia Kastner,Female,Grafing,Freistaat Bayern,85563,Germany,Europe,1947-09-28
414238,Claudia Baader,Female,Adorf,Freistaat Sachsen,8621,Germany,Europe,1981-10-11
414750,Katrin Naumann,Female,Gutenstetten,Freistaat Bayern,91468,Germany,Europe,1956-01-15
415125,Nicole Meier,Female,München,Freistaat Bayern,80048,Germany,Europe,1983-09-11
415347,Kerstin Holtzmann,Female,Roßtal,Freistaat Bayern,90574,Germany,Europe,1989-05-24
415350,Jürgen Ebersbach,Male,Dresden,Freistaat Sachsen,1097,Germany,Europe,1985-09-04
416182,Christian Mayer,Male,Almersbach,Rheinland-Pfalz,57610,Germany,Europe,1968-08-07
416331,Ute Eisenberg,Female,Großenhain,Freistaat Sachsen,1558,Germany,Europe,1985-03-18
416365,Robert Baier,Male,Neckartenzlingen,Baden-Württemberg,72654,Germany,Europe,1991-09-19
416421,Juliane Wexler,Female,Loitzendorf,Freistaat Bayern,94359,Germany,Europe,1996-07-26
416434,Angelika Nussbaum,Female,Utting,Freistaat Bayern,86917,Germany,Europe,1982-05-09
416458,Mike Nussbaum,Male,Bechhofen,Freistaat Bayern,91568,Germany,Europe,1967-11-10
416518,Annett Freitag,Female,Nattheim,Baden-Württemberg,89564,Germany,Europe,1946-10-10
416655,Max Bosch,Male,Rosendahl,Nordrhein-Westfalen,48720,Germany,Europe,1985-10-19
416834,Paul Jung,Male,Schwarzenborn,Hessen,34639,Germany,Europe,1989-01-25
416872,Mario Fiedler,Male,Berglicht,Rheinland-Pfalz,54426,Germany,Europe,1943-09-29
417129,Thorsten Wagner,Male,Amtzell,Baden-Württemberg,88279,Germany,Europe,1948-01-24
417275,Stefan Vogler,Male,Berlin Britz,Berlin,12349,Germany,Europe,1977-08-25
417360,Ralf Schweitzer,Male,Spabrücken,Rheinland-Pfalz,55595,Germany,Europe,1965-04-17
417535,Ralph Eberhardt,Male,Jena,Freistaat Thüringen,7749,Germany,Europe,1969-06-19
417551,Eric Glockner,Male,Obermarchtal,Baden-Württemberg,89611,Germany,Europe,1973-02-23
417710,Jessica Schmitt,Female,Lützen,Sachsen-Anhalt,6684,Germany,Europe,1944-11-18
417789,Christian Fruehauf,Male,München,Freistaat Bayern,80754,Germany,Europe,1996-04-07
417932,Ralph Gruenewald,Male,Neuss Stadionviertel,Nordrhein-Westfalen,41464,Germany,Europe,1936-11-30
417969,Max Waechter,Male,Sachsenhagen,Niedersachsen,31553,Germany,Europe,2000-05-18
418091,Torsten Bumgarner,Male,Taufkirchen,Freistaat Bayern,84413,Germany,Europe,1986-02-26
418500,Alexander Faerber,Male,Eslarn,Freistaat Bayern,92691,Germany,Europe,1938-04-05
418621,Maximilian Richter,Male,Wachenheim an der Weinstraße,Rheinland-Pfalz,67157,Germany,Europe,2001-10-25
418646,Sophia Schwab,Female,Temmels,Rheinland-Pfalz,54441,Germany,Europe,1985-12-03
418651,Sarah Zimmer,Female,Cochem,Rheinland-Pfalz,56812,Germany,Europe,1935-06-11
418689,Yvonne Neumann,Female,Augsburg,Freistaat Bayern,86181,Germany,Europe,1967-07-02
418893,Felix Lang,Male,Katzenbach,Rheinland-Pfalz,67806,Germany,Europe,1973-05-14
418899,Tom Hoffmann,Male,Nomborn,Rheinland-Pfalz,56412,Germany,Europe,1956-05-19
419191,Tim Möller,Male,Rathenow,Brandenburg,14702,Germany,Europe,1964-09-27
419225,Kristin Abt,Female,Karlsruhe Innenstadt-West,Baden-Württemberg,76137,Germany,Europe,1936-02-29
419536,Doreen Bergmann,Female,Hochscheid,Rheinland-Pfalz,54472,Germany,Europe,1959-03-31
420053,Patrick Thalberg,Male,Schwaförden,Niedersachsen,27252,Germany,Europe,1997-11-08
420128,Franziska Eisenhauer,Female,Bayreuth,Freistaat Bayern,95445,Germany,Europe,1953-08-14
420184,Paul Nussbaum,Male,München,Freistaat Bayern,80085,Germany,Europe,1959-09-12
420196,Sara Eiffel,Female,Weitnau,Freistaat Bayern,87478,Germany,Europe,1994-07-09
420259,Marcel Schulz,Male,Wissen,Rheinland-Pfalz,57537,Germany,Europe,1950-01-28
420523,Uwe Bar,Male,Holzerath,Rheinland-Pfalz,54316,Germany,Europe,1991-08-04
420688,Peter Sommer,Male,Holzmaden,Baden-Württemberg,73271,Germany,Europe,1942-06-29
420770,Andreas Schneider,Male,Chemnitz,Freistaat Sachsen,9039,Germany,Europe,1945-08-16
420977,Daniela Thalberg,Female,Ellerau,Schleswig-Holstein,25479,Germany,Europe,1979-06-25
420996,Dieter Himmel,Male,Rottenbuch,Freistaat Bayern,82401,Germany,Europe,1935-06-16
421034,Alexander Baumgaertner,Male,Viersen Rahser,Nordrhein-Westfalen,41748,Germany,Europe,1993-07-30
421207,Vanessa Wurfel,Female,Wartmannsroth,Freistaat Bayern,97797,Germany,Europe,1955-06-13
421225,Ulrike Drechsler,Female,Ratzert,Rheinland-Pfalz,57614,Germany,Europe,1950-09-04
421385,René Eisenberg,Male,Wolfratshausen,Freistaat Bayern,82503,Germany,Europe,1970-11-18
421418,Uwe Koenig,Male,Minden Meißen,Nordrhein-Westfalen,32423,Germany,Europe,1986-03-09
421862,Torsten Maurer,Male,Dommitzsch,Freistaat Sachsen,4878,Germany,Europe,1986-04-21
421944,Kristian Baumgaertner,Male,Üchtelhausen,Freistaat Bayern,97532,Germany,Europe,1961-06-04
421945,Stefan Abend,Male,Friedberg,Freistaat Bayern,86304,Germany,Europe,1997-08-30
422093,Dirk Bürger,Male,Iphofen,Freistaat Bayern,97346,Germany,Europe,1964-08-24
422132,Martin Herz,Male,Boos,Rheinland-Pfalz,56729,Germany,Europe,1978-10-01
422208,Mandy Faerber,Female,Gossersweiler-Stein,Rheinland-Pfalz,76857,Germany,Europe,1989-01-13
422321,Torsten Bader,Male,Hamburg Rotherbaum,Hamburg,20357,Germany,Europe,1951-03-21
422548,Jessica Adler,Female,Crivitz,Mecklenburg-Vorpommern,19087,Germany,Europe,1968-07-06
422579,Max Schreiber,Male,Dausenau,Rheinland-Pfalz,56132,Germany,Europe,1963-05-08
422854,Christin Theissen,Female,Aschheim,Freistaat Bayern,85609,Germany,Europe,1949-06-21
422937,Max Drescher,Male,Kradenbach,Rheinland-Pfalz,54552,Germany,Europe,1984-05-19
422965,Gabriele Bachmeier,Female,Starkenburg,Rheinland-Pfalz,56843,Germany,Europe,1948-06-24
423002,Katrin Maier,Female,Steinach,Freistaat Thüringen,96519,Germany,Europe,1948-09-29
423549,Katrin Barth,Female,Rehlingen,Niedersachsen,21385,Germany,Europe,1964-11-16
423693,Sophia Shuster,Female,Zwickau,Freistaat Sachsen,8012,Germany,Europe,1961-01-05
423757,Sara Ehrlichmann,Female,Zinnowitz,Mecklenburg-Vorpommern,17450,Germany,Europe,1971-05-02
423898,Tobias Urner,Male,Essen,Nordrhein-Westfalen,45145,Germany,Europe,1955-12-27
424011,Janina Friedman,Female,Niederzissen,Rheinland-Pfalz,56651,Germany,Europe,1988-11-29
424077,Doreen Wannemaker,Female,Krummendeich,Niedersachsen,21732,Germany,Europe,1999-04-14
424079,Ursula Kohl,Female,Trebbin,Brandenburg,14956,Germany,Europe,1987-02-02
424102,Tom Friedman,Male,Benz,Mecklenburg-Vorpommern,23970,Germany,Europe,2001-01-04
424110,Birgit Weissmuller,Female,Friedrichskoog,Schleswig-Holstein,25716,Germany,Europe,1991-04-25
424156,Dominik Mahler,Male,Duisburg,Nordrhein-Westfalen,47138,Germany,Europe,1991-05-26
424340,Dennis Rothstein,Male,Tostedt,Niedersachsen,21255,Germany,Europe,1995-12-10
424438,Jessica Abt,Female,Lauf,Freistaat Bayern,91192,Germany,Europe,1995-01-12
424546,Sabine Drechsler,Female,Ingolstadt,Freistaat Bayern,85021,Germany,Europe,1954-06-10
424556,Johanna Kuster,Female,Geilenkirchen,Nordrhein-Westfalen,52511,Germany,Europe,1951-03-01
424711,Manuela Meier,Female,Kaufering,Freistaat Bayern,86916,Germany,Europe,1943-09-22
424866,Christine Barth,Female,Wiesensteig,Baden-Württemberg,73349,Germany,Europe,1990-04-15
425179,Laura Beike,Female,Hehlen,Niedersachsen,37619,Germany,Europe,1977-08-14
425389,Marina Klug,Female,Zeithain,Freistaat Sachsen,1617,Germany,Europe,1991-12-14
425775,Katja Bauer,Female,Düsseldorf Gerresheim,Nordrhein-Westfalen,40629,Germany,Europe,1984-02-12
425996,Niklas Diederich,Male,Bernried,Freistaat Bayern,94503,Germany,Europe,1996-05-04
426057,Melanie Nagel,Female,Kaiserslautern Innenstadt,Rheinland-Pfalz,67657,Germany,Europe,1944-03-30
426309,Kathrin Neumann,Female,Geratskirchen,Freistaat Bayern,84552,Germany,Europe,1983-05-08
426724,Florian Eichmann,Male,Weisenheim am Sand,Rheinland-Pfalz,67256,Germany,Europe,1983-01-24
426989,Leah Braun,Female,Oberlascheid,Rheinland-Pfalz,54608,Germany,Europe,1943-04-15
427098,Karin Zimmer,Female,Bergisch Gladbach Heidkamp,Nordrhein-Westfalen,51469,Germany,Europe,1983-04-04
